year,state,slavery_legal,GISJOIN,border_county,white_pop,Mean_household,Median_household,Gini_household,observations_hh,Pct_heads_farmers_planters,Pct_heads_unskilled_laborers,slope,elevation,ph,enslaved_per_white
1860,Indiana,0,G1800510,0,14258,439.37183219964146,214.28571428571428,0.6200146163757515,2642,62.611046736191575,7.7249903437620695,1.31597022033941,134.93901268957,61.857198995130034,0
1860,California,0,G0601090,0,14095,442.0177534428109,66.66666666666667,0.8088937106462898,6525,4.02717931720252,4.739807756049055,15.5819013488379,1741.69971058192,57.80433284783577,0
1860,Texas,1,G4801670,0,6707,1565.349330973541,100,0.8801083563523041,1361,6.710914454277287,13.053097345132745,0.0828680897646415,4.23775036777187,64.40620570653846,22.6628895184136
1860,Missouri,1,G2901210,0,13673,453.8045135488206,212.5,0.6507624841628589,2446,51.090983944009885,8.027995059695348,2.7883293398808,250.993499242053,59.522274335555004,4.827031375703942
1860,Georgia,1,G1301390,0,8091,419.3756299159339,100,0.7688319699428466,1431,37.385804638088544,5.200281096275474,5.43854816047862,347.188208367665,52.9645459157788,15.585218143616364
1860,Texas,1,G4803190,0,606,419.8903758567821,263,0.5680859410561164,96,87.36842105263159,1.0526315789473684,2.82778649845432,499.534801174604,68.4892277726312,2.9702970297029703
1860,Georgia,1,G1300990,0,2092,2788.790448625294,500,0.7738484200887716,423,38.7409200968523,4.116222760290557,0.751527171166954,65.5530621293993,54.1444846189164,193.92925430210326
1860,Minnesota,0,G2701110,0,178,351.84343434343435,150,0.6369477552280969,66,40.35087719298245,26.31578947368421,1.49579308030911,418.932891075182,65.5991377744848,0
1860,New York,0,G3600890,0,83628,567.5794991466425,266.6666666666667,0.6680371580623474,15479,55.74686505100384,12.48781755571438,2.85487962112466,246.896404548713,55.9680058598339,0
1860,Kansas Territory,0,G2050035,0,2398,280.89766337090805,181.25,0.5394506953532188,470,68.17204301075269,1.2903225806451613,1.32529125166567,318.275730489094,64.6245024274637,0.08340283569641367
1860,Iowa,0,G1900530,1,8670,304.22155656603934,183.33333333333334,0.5680231648250754,1595,75.14195583596215,0.8201892744479496,3.66381979483758,319.513592169752,61.55423451365554,0
1860,Arkansas,1,G0501210,0,5902,309.65089022089023,90.5,0.7577387602150263,1100,73.76599634369288,0.8226691042047531,1.78473616015853,104.125164105942,58.05785458281756,6.082683835987801
1860,Florida,1,G1200090,0,224,610.7451770451771,200,0.682878761844928,65,53.84615384615385,26.153846153846157,0.0984438895086681,13.5382392215062,56.16934014720537,9.375
1860,Tennessee,1,G4701230,0,10899,774.7017429729837,100,0.834391497538604,1995,57.36196319018405,17.84253578732106,11.0663558989276,415.727601846767,52.835695202694865,14.680245894118727
1860,Georgia,1,G1302450,0,12405,2689.273018657025,179.2857142857142,0.8752210491840955,2619,14.337204645574689,9.371245494593513,1.98233842846503,90.0511753643629,52.15685519083577,67.62595727529222
1860,North Carolina,1,G3701710,0,8950,373.6182468670579,80.63492063492062,0.7950265946210512,1619,63.253768844221106,8.605527638190955,7.33898870253962,376.410716707471,53.76414459204017,13.921787709497208
1860,Illinois,0,G1700330,0,11529,368.5165170316127,175,0.660133778388118,2090,62.69879518072289,11.325301204819278,0.914673354611267,153.393048012542,60.42356528466757,0
1860,Minnesota,0,G2701135,0,10,NA,NA,NA,NA,NA,NA,0.626296651441354,337.255306331452,72.39458288521237,0
1860,Connecticut,0,G0900130,0,20452,535.0316580279623,250,0.6743483309069747,4485,40.234551195308974,12.562020748759586,3.93795904195317,175.933576372866,48.942671051783066,0
1860,New Hampshire,0,G3300170,0,31462,582.8137713390345,214.28571428571428,0.709906706025391,6176,29.196486662329214,10.832791151594014,3.2179258347157,130.732901667462,49.37768130277883,0
1860,Illinois,0,G1700030,1,4652,188.7285881488413,50,0.7323747330384694,790,26.96774193548387,25.93548387096774,3.43639498419661,118.370273534853,58.95468745438087,0
1860,Kentucky,1,G2100710,0,6168,272.63138907231183,63.69318181818182,0.7947371939565819,997,85.82914572864323,5.728643216080402,21.9398721384129,337.707799370129,53.7310277088503,2.3832684824902723
1860,Mississippi,1,G2800270,0,1521,4814.080292184214,1340,0.7081395990080391,306,56.209150326797385,3.594771241830065,0.334086426022462,49.7805380506062,60.77755134808007,334.3195266272189
1860,New York,0,G3600130,0,58213,609.4609123417613,320,0.6383629873699199,11780,50.53469073487895,12.57592608435281,3.21230854185438,425.491097136065,54.412543012135266,0
1860,Louisiana,1,G2200235,0,4124,7806.920107511123,909.0909090909091,0.8444416759811528,960,44.58464773922187,6.5194532071503675,0.231243783185023,28.8151825675371,59.01081461870147,337.2453928225024
1860,Minnesota,0,G2700450,0,13542,327.6459086332403,200,0.5236233087284741,2464,68.84176182707994,2.9771615008156607,3.84886062857785,363.224677889589,62.68352878890074,0
1860,Tennessee,1,G4700050,0,7918,388.294607218021,138.88392857142867,0.718139531343775,1361,69.45266272189349,4.733727810650888,4.49336068800533,144.805919772883,52.79489867225713,6.744127304874968
1860,New York,0,G3600730,0,28586,705.6932262798307,293.75,0.6618150080627296,5946,39.29236499068901,17.826307770441847,0.605368156996406,147.272385311189,61.7277096264438,0
1860,Indiana,0,G1800350,0,15737,516.5438545446543,258.3333333333333,0.642319261146572,2841,48.533050547896785,7.953340402969247,0.507449220234496,287.623161836408,65.94289572339784,0
1860,Missouri,1,G2901890,1,184313,612.6453011197465,33.333333333333336,0.8886298355634069,35475,5.418098510882016,19.536082474226806,3.50791313927526,164.921675547584,62.82435930623866,2.3579454514874154
